X,Y,OBJECTID,CLASS,TANK_FUNCTION,TANK_MATERIAL,TANK_CONTENTS,TANK_UNDERGROUND,VOLUME,POTABLE_WATER,ROTATION,GIS_MANUFACTURER,ASSET_LEVEL_ACCURACY,ASSET_POSITIONAL_ACCURACY,FUNCTIONAL_LOC,GIS_CUSTODIAN,GIS_DESCRIPTION,GIS_OWNER,CREATED_DATE,LAST_EDITED_DATE,DATA_SOURCE
153.308756066,-27.896497004,636,STORAGE_TANK,SEPTIC,CONCRETE,EFFLUENT,Y,,,,,,E,K-GAMBAM,51000811,Storage Tank,GCCC,2018/09/26 01:54:42,2020/07/03 03:01:47,AIR
153.25716652,-27.995497916,637,STORAGE_TANK,FIRE FIGHTING,CONCRETE,RAIN WATER,,,,,,F,D,K-LITT06,51000811,STORAGE TANK,SG,2014/05/23 08:17:15,2019/05/25 13:06:14,FPU
153.395843365,-28.2052154359999,638,STORAGE_TANK,SEPTIC,CONCRETE,EFFLUENT,Y,20,N,,,F,E,K-CURR09,51000811,Storage Tank,GCCC,2018/01/30 04:21:19,2019/05/25 13:04:17,
153.427792135,-27.806634069,639,STORAGE_TANK,DRINKING WATER,FIBREGLASS,RAIN WATER,,,,,,F,D,S-TP-TPLNT-TIPP,51000989,STORAGE TANK,GCCC,2014/05/23 08:17:14,2019/05/25 13:06:05,FPU
153.309671862,-28.022343409,640,STORAGE_TANK,SEPTIC,CONCRETE,EFFLUENT,Y,,,,,,E,K-PETERM,51000811,Storage Tank,GCCC,2018/09/26 03:05:55,2019/12/10 05:10:10,AIR
153.427509042,-27.805542284,641,STORAGE_TANK,OTHER,PLASTIC,RAIN WATER,N,,N,,,F,E,F-OTTIPP,51000989,RAINWATER TANK BEHIND CAFE,GCCC,2015/09/13 22:14:26,2019/01/23 04:39:20,AIR
153.426768918,-28.0181784179999,642,STORAGE_TANK,IRRIGATION,GALVANISED STEEL,RECYCLED WATER,Y,,N,,,F,D,K-CASCAD,51000811,STORAGE TANK,GCCC,2014/05/23 08:17:09,2019/05/25 13:06:07,FPU
153.387131532,-27.9569985109999,643,STORAGE_TANK,IRRIGATION,PLASTIC,RAIN WATER,N,,N,,,F,D,K-WALLYF,51000811,STORAGE TANK,GCCC,2014/05/23 08:17:17,2019/05/25 13:05:08,FPU
153.458445625,-28.1019391959999,644,STORAGE_TANK,DRINKING WATER,PLASTIC,RAIN WATER,N,,,,,F,E,F-TPTALL,51000989,STORAGE TANK,GCCC,2014/05/23 08:17:07,2019/05/25 13:04:36,
153.415560461,-28.001679473,645,STORAGE_TANK,OTHER,CONCRETE,RAIN WATER,,,,,,F,D,F-ADCHAM,51003030,STORAGE TANK,GCCC,2014/05/23 08:17:10,2019/08/25 23:08:38,FPU
153.365432433,-27.7794170089999,646,STORAGE_TANK,SEPTIC,CONCRETE,CHEMICAL,Y,4000,N,,,,D,F-TPJACO,51000989,TAYLEX STORAGE TANK,GCCC,2019/07/15 22:25:08,2019/09/10 07:06:32,FPU
153.383524061,-28.04419394,647,STORAGE_TANK,SEPTIC,CONCRETE,EFFLUENT,Y,15000,N,,Australian Tanks,,E,F-ADNAMU,51000811,15KL Sewer holding tank for NAMU and RFB,GCCC,2019/07/15 05:20:13,2019/09/10 07:06:32,AIR
153.229723481,-27.974687084,648,STORAGE_TANK,FIRE FIGHTING,CONCRETE,NON-POTABLE WATER,N,22,N,,,F,,R-M-MACROZAMIADRIVE,51000811,STORAGE TANK,GCCC,2014/05/23 08:17:14,2020/04/23 07:50:38,
153.180099257,-27.8264497059999,649,STORAGE_TANK,FIRE FIGHTING,CONCRETE,NON-POTABLE WATER,N,22,N,,,F,E,K-CHARDO,51000811,STORAGE TANK WATER,GCCC,2018/03/14 00:52:35,2020/04/23 07:50:35,AIR
153.427583319,-27.805214813,650,STORAGE_TANK,OTHER,FIBREGLASS,RAIN WATER,N,,N,,,F,D,F-OTTIPP,51000989,STORAGE TANK NORTH OF CAFE,GCCC,2014/05/23 08:17:14,2019/05/25 13:04:44,FPU
153.363567786,-27.779789541,651,STORAGE_TANK,OTHER,CONCRETE,RAIN WATER,N,,N,,,F,D,F-CCJACO-PLATRM,51001196,STORAGE TANK,GCCC,2014/05/23 08:17:18,2019/05/25 13:05:38,FPU
